Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD8214,Alan,"Eggs, Meat & Fish",Mutton,Salem,11-05-2017,East,871,0.21,113.23,Tamil Nadu
OD8215,Verma,Fruits & Veggies,Organic Fruits,Tirunelveli,09-01-2017,East,2435,0.22,681.8,Tamil Nadu
OD8216,Sabeela,Beverages,Soft Drinks,Chennai,11/16/2018,East,1277,0.14,204.32,Tamil Nadu
OD8217,Sheeba,"Eggs, Meat & Fish",Chicken,Karur,01-12-2016,East,605,0.19,242,Tamil Nadu
OD8218,Haseena,Fruits & Veggies,Fresh Fruits,Perambalur,4/16/2016,East,2032,0.18,223.52,Tamil Nadu
OD8219,Sundar,Beverages,Soft Drinks,Tirunelveli,09-07-2015,East,2478,0.27,619.5,Tamil Nadu
OD8220,Sudeep,Food Grains,Dals & Pulses,Madurai,11/28/2017,East,901,0.32,252.28,Tamil Nadu
OD8221,Shree,Fruits & Veggies,Organic Fruits,Vellore,01-12-2016,East,1811,0.21,760.62,Tamil Nadu
OD8222,Veena,Snacks,Noodles,Madurai,10-09-2017,East,2155,0.14,581.85,Tamil Nadu
OD8223,Vince,Fruits & Veggies,Organic Vegetables,Salem,10/19/2018,East,2446,0.2,587.04,Tamil Nadu
OD8224,Haseena,Bakery,Cakes,Tirunelveli,8/16/2016,East,582,0.14,46.56,Tamil Nadu
OD8225,Ramesh,Food Grains,Dals & Pulses,Ramanadhapuram,11-02-2018,East,2422,0.19,1041.46,Tamil Nadu
OD8226,Sudha,"Eggs, Meat & Fish",Chicken,Ooty,10/22/2018,East,998,0.28,209.58,Tamil Nadu
OD8227,Adavan,Bakery,Cakes,Dindigul,4/30/2018,East,984,0.13,403.44,Tamil Nadu
OD8228,Sundar,Beverages,Health Drinks,Bodi,09-07-2016,East,964,0.25,424.16,Tamil Nadu
OD8229,Verma,Food Grains,Rice,Tenkasi,03-05-2016,East,1307,0.2,548.94,Tamil Nadu
OD8230,Ravi,Snacks,Cookies,Dindigul,09-09-2018,East,1009,0.18,70.63,Tamil Nadu
OD8231,Arutra,Oil & Masala,Spices,Madurai,09-07-2015,East,2220,0.11,310.8,Tamil Nadu
OD8232,Sundar,Snacks,Cookies,Cumbum,11/17/2018,South,813,0.12,130.08,Tamil Nadu
OD8233,Vince,Bakery,Breads & Buns,Karur,12-02-2015,South,973,0.15,243.25,Tamil Nadu
OD8234,Hussain,"Eggs, Meat & Fish",Chicken,Bodi,11/21/2015,South,1836,0.29,201.96,Tamil Nadu
OD8235,Hafiz,Snacks,Chocolates,Cumbum,04-04-2015,South,983,0.22,403.03,Tamil Nadu
OD8236,Vidya,"Eggs, Meat & Fish",Fish,Perambalur,5/30/2017,South,2317,0.13,949.97,Tamil Nadu
OD8237,Anu,Food Grains,Rice,Dharmapuri,9/18/2018,South,981,0.18,176.58,Tamil Nadu
OD8238,Jonas,"Eggs, Meat & Fish",Mutton,Krishnagiri,6/23/2016,South,889,0.21,293.37,Tamil Nadu
OD8239,Vince,Oil & Masala,Edible Oil & Ghee,Pudukottai,09-12-2017,South,1772,0.22,708.8,Tamil Nadu
OD8240,Veena,Fruits & Veggies,Fresh Vegetables,Karur,6/13/2016,South,2299,0.22,988.57,Tamil Nadu
OD8241,Sharon,"Eggs, Meat & Fish",Mutton,Karur,4/20/2016,South,2215,0.17,841.7,Tamil Nadu
OD8242,Suresh,Oil & Masala,Masalas,Chennai,12/14/2018,South,1569,0.31,329.49,Tamil Nadu
OD8243,Jonas,Fruits & Veggies,Fresh Vegetables,Perambalur,8/17/2015,South,2022,0.3,181.98,Tamil Nadu
OD8244,Amrish,Beverages,Soft Drinks,Coimbatore,1/17/2017,South,506,0.18,65.78,Tamil Nadu
OD8245,Ramesh,Fruits & Veggies,Organic Vegetables,Theni,9/19/2016,South,2174,0.31,934.82,Tamil Nadu
OD8246,Mathew,"Eggs, Meat & Fish",Chicken,Virudhunagar,12/27/2015,South,1520,0.33,684,Tamil Nadu
OD8247,Haseena,Fruits & Veggies,Fresh Fruits,Perambalur,12/14/2018,South,1557,0.15,513.81,Tamil Nadu
OD8248,Harish,Bakery,Breads & Buns,Cumbum,11/17/2018,South,1650,0.29,643.5,Tamil Nadu
OD8249,Hafiz,Bakery,Breads & Buns,Dindigul,04-07-2015,South,2156,0.2,754.6,Tamil Nadu
OD8250,Komal,Bakery,Cakes,Trichy,7/31/2016,South,2500,0.13,225,Tamil Nadu
OD8251,Ridhesh,"Eggs, Meat & Fish",Mutton,Krishnagiri,5/30/2017,South,1719,0.22,653.22,Tamil Nadu
OD8252,Veena,Snacks,Noodles,Perambalur,3/21/2015,South,1192,0.13,202.64,Tamil Nadu
OD8253,Alan,Beverages,Health Drinks,Ramanadhapuram,9/18/2018,South,2412,0.3,675.36,Tamil Nadu
OD8254,Veronica,Food Grains,Dals & Pulses,Karur,11-12-2016,South,1784,0.1,588.72,Tamil Nadu
OD8255,Arvind,Beverages,Soft Drinks,Krishnagiri,10/16/2018,South,1721,0.32,206.52,Tamil Nadu
OD8256,Shah,Snacks,Noodles,Pudukottai,07-01-2015,South,2150,0.17,602,Tamil Nadu
OD8257,Hussain,Snacks,Chocolates,Bodi,11-03-2018,South,508,0.2,45.72,Tamil Nadu
OD8258,Sudha,Snacks,Cookies,Karur,10/20/2018,South,1291,0.34,516.4,Tamil Nadu
OD8259,Adavan,Bakery,Breads & Buns,Viluppuram,06-04-2018,South,2189,0.15,350.24,Tamil Nadu
OD8260,Sheeba,Snacks,Chocolates,Karur,4/30/2018,South,2025,0.25,830.25,Tamil Nadu
OD8261,Mathew,Snacks,Chocolates,Perambalur,5/27/2018,South,1693,0.28,457.11,Tamil Nadu
OD8262,Komal,Snacks,Noodles,Cumbum,12/27/2016,South,1301,0.17,312.24,Tamil Nadu
OD8263,Peer,"Eggs, Meat & Fish",Chicken,Pudukottai,10-04-2017,South,1319,0.25,197.85,Tamil Nadu
OD8264,Yusuf,Snacks,Cookies,Bodi,12/15/2016,South,1551,0.15,573.87,Tamil Nadu
OD8265,Willams,Fruits & Veggies,Organic Fruits,Viluppuram,6/15/2018,South,551,0.18,165.3,Tamil Nadu
OD8266,Amrish,Snacks,Cookies,Salem,01-04-2017,South,1814,0.16,253.96,Tamil Nadu
OD8267,Vinne,Fruits & Veggies,Organic Vegetables,Krishnagiri,12-11-2018,South,1336,0.15,561.12,Tamil Nadu
OD8268,Vidya,Bakery,Breads & Buns,Perambalur,11/20/2017,South,1065,0.18,287.55,Tamil Nadu
OD8269,Hussain,Snacks,Chocolates,Tenkasi,5/14/2017,South,525,0.27,215.25,Tamil Nadu
OD8270,Amrish,Snacks,Chocolates,Trichy,3/31/2016,South,2437,0.2,804.21,Tamil Nadu
OD8271,Willams,Fruits & Veggies,Organic Fruits,Virudhunagar,12/27/2016,South,2218,0.27,931.56,Tamil Nadu
OD8272,Amrish,Bakery,Cakes,Krishnagiri,09-10-2017,South,1944,0.22,505.44,Tamil Nadu
OD8273,Sharon,"Eggs, Meat & Fish",Fish,Tirunelveli,6/15/2018,South,865,0.26,380.6,Tamil Nadu
OD8274,Muneer,Food Grains,Dals & Pulses,Nagercoil,9/22/2017,South,531,0.23,31.86,Tamil Nadu
OD8275,Yusuf,"Eggs, Meat & Fish",Mutton,Viluppuram,11-01-2015,South,2013,0.17,442.86,Tamil Nadu
OD8276,Arvind,Bakery,Biscuits,Dindigul,11-09-2018,West,1656,0.14,579.6,Tamil Nadu
OD8277,Alan,"Eggs, Meat & Fish",Eggs,Bodi,04-03-2015,West,2209,0.1,706.88,Tamil Nadu
OD8278,Hafiz,"Eggs, Meat & Fish",Fish,Perambalur,11/24/2017,West,690,0.2,172.5,Tamil Nadu
OD8279,Adavan,Oil & Masala,Spices,Dharmapuri,11/20/2017,West,1492,0.17,149.2,Tamil Nadu
OD8280,Esther,Oil & Masala,Masalas,Karur,10-08-2018,West,868,0.21,260.4,Tamil Nadu
OD8281,Amy,Beverages,Health Drinks,Salem,02-09-2017,West,671,0.25,201.3,Tamil Nadu
OD8282,Verma,Beverages,Soft Drinks,Vellore,03-09-2018,West,521,0.24,182.35,Tamil Nadu
OD8283,Veena,Fruits & Veggies,Fresh Fruits,Dindigul,09-03-2016,West,1715,0.25,343,Tamil Nadu
OD8284,Komal,"Eggs, Meat & Fish",Chicken,Virudhunagar,9/25/2016,West,1189,0.22,475.6,Tamil Nadu
OD8285,Komal,Oil & Masala,Spices,Nagercoil,8/18/2018,West,1068,0.14,85.44,Tamil Nadu
OD8286,Veena,Snacks,Noodles,Dindigul,01-10-2017,West,835,0.2,334,Tamil Nadu
OD8287,Surya,Fruits & Veggies,Fresh Fruits,Pudukottai,04-06-2015,West,2259,0.11,971.37,Tamil Nadu
OD8288,Komal,Snacks,Cookies,Ramanadhapuram,8/21/2017,West,731,0.32,321.64,Tamil Nadu
OD8289,Ridhesh,Fruits & Veggies,Organic Fruits,Trichy,04-03-2015,West,1900,0.23,437,Tamil Nadu
OD8290,Muneer,Fruits & Veggies,Organic Vegetables,Trichy,11/15/2017,West,1056,0.13,411.84,Tamil Nadu
OD8291,Vince,Fruits & Veggies,Fresh Fruits,Coimbatore,3/26/2015,West,1449,0.33,101.43,Tamil Nadu
OD8292,Yadav,Bakery,Breads & Buns,Pudukottai,12-05-2016,West,2493,0.19,1022.13,Tamil Nadu
OD8293,Hafiz,"Eggs, Meat & Fish",Fish,Dharmapuri,10/20/2016,West,667,0.25,193.43,Tamil Nadu
OD8294,Amrish,Fruits & Veggies,Fresh Fruits,Namakkal,02-09-2017,West,1500,0.35,360,Tamil Nadu
OD8295,Ramesh,Oil & Masala,Spices,Ramanadhapuram,11-07-2017,West,1259,0.17,239.21,Tamil Nadu
OD8296,Muneer,Oil & Masala,Spices,Perambalur,7/23/2015,West,2331,0.25,815.85,Tamil Nadu
OD8297,Sudeep,"Eggs, Meat & Fish",Chicken,Nagercoil,08-07-2017,West,764,0.29,183.36,Tamil Nadu
OD8298,Arvind,Bakery,Cakes,Dharmapuri,2/14/2015,West,1275,0.3,522.75,Tamil Nadu
OD8299,Akash,Food Grains,Organic Staples,Theni,10/14/2017,West,2493,0.16,349.02,Tamil Nadu
OD8300,Surya,Snacks,Cookies,Kanyakumari,09-09-2018,West,1519,0.13,592.41,Tamil Nadu
OD8301,Sudeep,Food Grains,Dals & Pulses,Karur,12-08-2016,West,1253,0.13,451.08,Tamil Nadu
OD8302,Veena,Oil & Masala,Masalas,Krishnagiri,10-08-2018,West,1272,0.18,508.8,Tamil Nadu
OD8303,Ganesh,Beverages,Health Drinks,Cumbum,5/28/2015,West,2444,0.13,586.56,Tamil Nadu
OD8304,Sheeba,Bakery,Breads & Buns,Kanyakumari,01-09-2017,West,1174,0.11,457.86,Tamil Nadu
OD8305,Malik,Bakery,Biscuits,Vellore,9/19/2018,West,1738,0.24,173.8,Tamil Nadu
OD8306,Anu,Beverages,Health Drinks,Pudukottai,7/26/2018,West,1525,0.12,198.25,Tamil Nadu
OD8307,Kumar,Oil & Masala,Masalas,Pudukottai,8/25/2015,West,1647,0.1,197.64,Tamil Nadu
OD8308,Shree,Beverages,Soft Drinks,Cumbum,06-03-2018,West,1366,0.15,368.82,Tamil Nadu
OD8309,Sudha,"Eggs, Meat & Fish",Fish,Chennai,07-11-2018,West,1015,0.15,436.45,Tamil Nadu
OD8310,Verma,Fruits & Veggies,Organic Vegetables,Madurai,09-03-2016,West,2182,0.31,414.58,Tamil Nadu
OD8311,Sudha,Fruits & Veggies,Organic Vegetables,Madurai,10-12-2018,West,2092,0.25,732.2,Tamil Nadu
OD8312,Yadav,Snacks,Chocolates,Ramanadhapuram,03-02-2018,West,1730,0.31,86.5,Tamil Nadu
OD8313,Vince,Bakery,Cakes,Coimbatore,10/13/2018,West,1323,0.19,343.98,Tamil Nadu
OD8314,Surya,Fruits & Veggies,Organic Fruits,Cumbum,5/27/2018,West,2150,0.25,903,Tamil Nadu
OD8315,Vidya,"Eggs, Meat & Fish",Mutton,Pudukottai,7/26/2015,West,2226,0.14,779.1,Tamil Nadu
OD8316,Roshan,Bakery,Biscuits,Bodi,3/20/2018,West,1276,0.27,242.44,Tamil Nadu
OD8317,Mathew,Food Grains,Atta & Flour,Virudhunagar,11/24/2017,West,1851,0.1,148.08,Tamil Nadu
OD8318,Peer,Food Grains,Organic Staples,Namakkal,09-05-2017,West,1647,0.13,214.11,Tamil Nadu
OD8319,Sudeep,Snacks,Chocolates,Viluppuram,11/27/2018,West,1215,0.21,437.4,Tamil Nadu
OD8320,Sabeela,"Eggs, Meat & Fish",Mutton,Salem,10/31/2015,West,1749,0.1,682.11,Tamil Nadu
OD8321,Akash,Food Grains,Atta & Flour,Dindigul,8/18/2018,West,2065,0.2,805.35,Tamil Nadu
OD8322,Malik,Snacks,Cookies,Virudhunagar,06-03-2018,West,1514,0.19,181.68,Tamil Nadu
OD8323,Sabeela,Fruits & Veggies,Organic Vegetables,Trichy,10-05-2018,West,1199,0.35,515.57,Tamil Nadu
OD8324,James,"Eggs, Meat & Fish",Chicken,Viluppuram,12-02-2018,West,1586,0.11,570.96,Tamil Nadu
OD8325,Shah,"Eggs, Meat & Fish",Mutton,Viluppuram,10-08-2018,West,660,0.18,118.8,Tamil Nadu
OD8326,Ramesh,Snacks,Cookies,Vellore,12/25/2017,West,1113,0.31,422.94,Tamil Nadu
OD8327,Peer,Snacks,Chocolates,Perambalur,02-02-2018,West,1246,0.18,373.8,Tamil Nadu
OD8328,Harish,Beverages,Health Drinks,Madurai,12/26/2017,West,700,0.29,217,Tamil Nadu
OD8329,Amy,Fruits & Veggies,Fresh Vegetables,Dindigul,8/21/2017,West,719,0.17,244.46,Tamil Nadu
OD8330,Verma,Fruits & Veggies,Organic Fruits,Bodi,5/26/2015,West,1546,0.35,401.96,Tamil Nadu
OD8331,Amrish,Fruits & Veggies,Fresh Vegetables,Namakkal,5/26/2015,West,1309,0.34,65.45,Tamil Nadu
OD8332,Jonas,Bakery,Breads & Buns,Tenkasi,9/28/2016,West,1349,0.34,310.27,Tamil Nadu
OD8333,Arutra,Fruits & Veggies,Fresh Vegetables,Vellore,4/13/2016,West,1150,0.3,299,Tamil Nadu
OD8334,Komal,Oil & Masala,Spices,Cumbum,5/22/2017,West,1713,0.28,359.73,Tamil Nadu
OD8335,Yadav,Bakery,Biscuits,Pudukottai,10/13/2018,West,997,0.26,239.28,Tamil Nadu
OD8336,Surya,Snacks,Cookies,Krishnagiri,11/15/2017,West,1573,0.29,157.3,Tamil Nadu
OD8337,Jackson,Snacks,Noodles,Vellore,9/23/2015,West,2253,0.16,698.43,Tamil Nadu
OD8338,Vidya,Fruits & Veggies,Fresh Fruits,Virudhunagar,12-02-2018,West,1109,0.18,432.51,Tamil Nadu
OD8339,Mathew,"Eggs, Meat & Fish",Fish,Pudukottai,03-01-2017,West,1156,0.11,184.96,Tamil Nadu
OD8340,Malik,Bakery,Breads & Buns,Cumbum,12/25/2017,West,511,0.14,86.87,Tamil Nadu
OD8341,Hafiz,Food Grains,Atta & Flour,Nagercoil,12-02-2017,West,2318,0.31,370.88,Tamil Nadu
OD8342,Komal,Fruits & Veggies,Organic Fruits,Dharmapuri,9/24/2018,West,623,0.12,112.14,Tamil Nadu
OD8343,Shree,Beverages,Health Drinks,Coimbatore,8/17/2018,West,1512,0.33,181.44,Tamil Nadu
OD8344,Arvind,Food Grains,Dals & Pulses,Trichy,6/15/2016,West,990,0.35,445.5,Tamil Nadu
OD8345,Akash,"Eggs, Meat & Fish",Eggs,Vellore,9/24/2018,West,1448,0.26,173.76,Tamil Nadu
OD8346,Sudeep,Oil & Masala,Masalas,Kanyakumari,05-01-2016,West,1788,0.14,625.8,Tamil Nadu
OD8347,Willams,Food Grains,Atta & Flour,Virudhunagar,03-02-2018,West,1907,0.2,362.33,Tamil Nadu
OD8348,Hafiz,Oil & Masala,Masalas,Virudhunagar,3/22/2016,West,2380,0.35,999.6,Tamil Nadu
OD8349,Ramesh,Oil & Masala,Edible Oil & Ghee,Trichy,4/26/2016,West,2467,0.34,937.46,Tamil Nadu
OD8350,Muneer,Beverages,Health Drinks,Virudhunagar,8/20/2018,West,1359,0.2,95.13,Tamil Nadu
OD8351,Veronica,Beverages,Soft Drinks,Salem,12/29/2015,West,996,0.27,199.2,Tamil Nadu
OD8352,Amy,Bakery,Cakes,Theni,7/23/2015,West,1917,0.17,383.4,Tamil Nadu
OD8353,Sudha,Food Grains,Organic Staples,Dindigul,1/24/2018,West,1073,0.13,96.57,Tamil Nadu
OD8354,Sharon,Snacks,Chocolates,Vellore,11/16/2016,West,1935,0.12,715.95,Tamil Nadu
OD8355,Adavan,Fruits & Veggies,Fresh Vegetables,Chennai,9/29/2017,West,1956,0.23,567.24,Tamil Nadu
OD8356,Akash,Bakery,Breads & Buns,Pudukottai,9/19/2018,West,1983,0.25,436.26,Tamil Nadu
OD8357,Yusuf,Beverages,Soft Drinks,Madurai,3/15/2016,West,1751,0.23,682.89,Tamil Nadu
OD8358,Mathew,"Eggs, Meat & Fish",Mutton,Bodi,5/28/2018,West,1457,0.1,480.81,Tamil Nadu
OD8359,Krithika,Beverages,Health Drinks,Chennai,04-12-2015,West,1554,0.33,699.3,Tamil Nadu
OD8360,Ram,Beverages,Health Drinks,Pudukottai,7/28/2018,West,785,0.27,47.1,Tamil Nadu
OD8361,Hussain,Beverages,Soft Drinks,Nagercoil,12/22/2018,West,1915,0.32,134.05,Tamil Nadu
OD8362,Jackson,Bakery,Breads & Buns,Kanyakumari,3/24/2017,West,2000,0.27,100,Tamil Nadu
OD8363,Amrish,Snacks,Cookies,Virudhunagar,9/26/2016,West,2275,0.23,295.75,Tamil Nadu
OD8364,Sundar,Beverages,Soft Drinks,Perambalur,5/28/2018,West,1919,0.35,307.04,Tamil Nadu
OD8365,Vidya,Oil & Masala,Masalas,Ramanadhapuram,8/21/2017,West,1790,0.14,411.7,Tamil Nadu
OD8366,Akash,"Eggs, Meat & Fish",Fish,Vellore,05-04-2018,West,1676,0.24,636.88,Tamil Nadu
OD8367,Ridhesh,Beverages,Health Drinks,Ramanadhapuram,4/30/2016,West,1205,0.26,144.6,Tamil Nadu
OD8368,Jackson,Fruits & Veggies,Fresh Fruits,Kanyakumari,02-05-2018,West,2413,0.28,1037.59,Tamil Nadu
OD8369,Veena,Snacks,Chocolates,Madurai,2/23/2018,West,746,0.32,104.44,Tamil Nadu
OD8370,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,11-12-2018,West,599,0.29,227.62,Tamil Nadu
OD8371,Willams,Bakery,Biscuits,Vellore,12/29/2015,West,1811,0.11,742.51,Tamil Nadu
OD8372,Willams,Bakery,Biscuits,Vellore,07-11-2018,West,1384,0.3,525.92,Tamil Nadu
OD8373,Vidya,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,7/23/2015,West,2278,0.35,637.84,Tamil Nadu
OD8374,Krithika,"Eggs, Meat & Fish",Mutton,Pudukottai,12-02-2018,West,1504,0.12,210.56,Tamil Nadu
OD8375,Sabeela,Fruits & Veggies,Organic Fruits,Nagercoil,1/23/2018,West,2217,0.26,554.25,Tamil Nadu
OD8376,Sundar,Oil & Masala,Spices,Vellore,5/28/2015,West,2115,0.35,148.05,Tamil Nadu
OD8377,Malik,Food Grains,Organic Staples,Viluppuram,01-09-2017,West,1757,0.35,105.42,Tamil Nadu
OD8378,Ridhesh,Snacks,Chocolates,Karur,12/27/2016,West,1350,0.33,432,Tamil Nadu
OD8379,Ganesh,Food Grains,Organic Staples,Krishnagiri,5/21/2017,West,2176,0.23,108.8,Tamil Nadu
OD8380,Ravi,Oil & Masala,Masalas,Bodi,04-12-2015,West,1200,0.26,240,Tamil Nadu
OD8381,Vince,Food Grains,Organic Staples,Trichy,12/25/2017,West,1823,0.1,91.15,Tamil Nadu
OD8382,Verma,Fruits & Veggies,Fresh Vegetables,Perambalur,12/18/2017,Central,1936,0.32,329.12,Tamil Nadu
OD8383,Ganesh,Food Grains,Organic Staples,Namakkal,7/30/2016,Central,1193,0.21,178.95,Tamil Nadu
OD8384,Mathew,Snacks,Cookies,Viluppuram,09-07-2015,Central,983,0.31,167.11,Tamil Nadu
OD8385,Alan,Oil & Masala,Edible Oil & Ghee,Kanyakumari,3/24/2016,Central,1856,0.12,779.52,Tamil Nadu
OD8386,Peer,Beverages,Soft Drinks,Vellore,7/25/2018,Central,2442,0.26,781.44,Tamil Nadu
OD8387,Suresh,"Eggs, Meat & Fish",Fish,Bodi,6/13/2018,Central,819,0.24,319.41,Tamil Nadu
OD8388,Sudha,Beverages,Health Drinks,Kanyakumari,3/30/2015,Central,520,0.3,150.8,Tamil Nadu
OD8389,Ravi,Snacks,Chocolates,Ramanadhapuram,2/17/2018,Central,2224,0.19,822.88,Tamil Nadu
OD8390,Ravi,"Eggs, Meat & Fish",Fish,Nagercoil,3/19/2016,Central,1290,0.31,516,Tamil Nadu
OD8391,Kumar,Snacks,Chocolates,Trichy,6/22/2016,Central,1294,0.33,517.6,Tamil Nadu
OD8392,Yadav,Snacks,Chocolates,Cumbum,09-02-2017,Central,620,0.27,117.8,Tamil Nadu
OD8393,Vince,Bakery,Cakes,Dindigul,9/21/2015,Central,1154,0.35,426.98,Tamil Nadu
OD8394,Hussain,Fruits & Veggies,Organic Fruits,Pudukottai,9/19/2017,East,773,0.13,123.68,Tamil Nadu
OD8395,Suresh,Bakery,Biscuits,Vellore,12/31/2015,East,1897,0.19,341.46,Tamil Nadu
OD8396,Roshan,"Eggs, Meat & Fish",Chicken,Virudhunagar,9/14/2018,East,586,0.29,29.3,Tamil Nadu
OD8397,Ramesh,"Eggs, Meat & Fish",Eggs,Bodi,11-02-2016,East,821,0.25,229.88,Tamil Nadu
OD8398,James,Beverages,Health Drinks,Salem,12-01-2018,East,1086,0.23,184.62,Tamil Nadu
OD8399,Suresh,Oil & Masala,Masalas,Coimbatore,2/17/2018,East,2076,0.2,747.36,Tamil Nadu
OD8400,Roshan,Bakery,Biscuits,Perambalur,9/19/2017,East,1758,0.16,544.98,Tamil Nadu
OD8401,Vidya,Bakery,Breads & Buns,Chennai,09-09-2015,East,2133,0.24,767.88,Tamil Nadu
OD8402,Yadav,Beverages,Soft Drinks,Bodi,2/17/2018,East,1849,0.24,332.82,Tamil Nadu
OD8403,Malik,Oil & Masala,Edible Oil & Ghee,Cumbum,8/22/2018,East,1153,0.26,138.36,Tamil Nadu
OD8404,Amy,Snacks,Cookies,Salem,04-06-2015,East,1869,0.27,616.77,Tamil Nadu
OD8405,Anu,"Eggs, Meat & Fish",Mutton,Madurai,2/17/2018,East,910,0.24,154.7,Tamil Nadu
OD8406,Roshan,Fruits & Veggies,Fresh Fruits,Vellore,10/30/2018,South,2317,0.23,486.57,Tamil Nadu
OD8407,Malik,Fruits & Veggies,Organic Fruits,Vellore,9/16/2017,South,763,0.16,343.35,Tamil Nadu
OD8408,Harish,"Eggs, Meat & Fish",Chicken,Theni,04-02-2018,South,781,0.16,101.53,Tamil Nadu
OD8409,Haseena,"Eggs, Meat & Fish",Mutton,Bodi,12/20/2015,South,2265,0.19,294.45,Tamil Nadu
OD8410,Alan,Oil & Masala,Edible Oil & Ghee,Chennai,12/20/2015,South,884,0.1,238.68,Tamil Nadu
OD8411,Vince,"Eggs, Meat & Fish",Mutton,Salem,10-02-2018,South,1565,0.12,641.65,Tamil Nadu
OD8412,Sudha,Fruits & Veggies,Organic Fruits,Theni,10-02-2018,South,704,0.22,70.4,Tamil Nadu
OD8413,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,10-02-2018,South,901,0.29,45.05,Tamil Nadu
OD8414,Sabeela,Bakery,Cakes,Nagercoil,10-02-2018,South,2229,0.24,334.35,Tamil Nadu
OD8415,Aditi,Food Grains,Organic Staples,Tenkasi,05-09-2018,West,990,0.3,386.1,Tamil Nadu
OD8416,Sheeba,"Eggs, Meat & Fish",Eggs,Kanyakumari,12/16/2015,West,1014,0.25,283.92,Tamil Nadu
OD8417,Veronica,Snacks,Chocolates,Vellore,02-08-2015,West,1624,0.3,276.08,Tamil Nadu
OD8418,Sundar,Fruits & Veggies,Organic Fruits,Kanyakumari,2/19/2018,West,2153,0.16,602.84,Tamil Nadu
OD8419,Sharon,Snacks,Cookies,Trichy,11/30/2018,West,2342,0.33,936.8,Tamil Nadu
OD8420,Ridhesh,Beverages,Health Drinks,Ramanadhapuram,6/14/2017,West,2228,0.2,111.4,Tamil Nadu
OD8421,Esther,"Eggs, Meat & Fish",Fish,Tenkasi,07-08-2018,West,1787,0.15,696.93,Tamil Nadu
OD8422,Komal,Oil & Masala,Masalas,Viluppuram,12-05-2018,West,1583,0.29,253.28,Tamil Nadu
OD8423,Ravi,Bakery,Biscuits,Tirunelveli,3/23/2018,West,701,0.31,119.17,Tamil Nadu
OD8424,Vinne,Fruits & Veggies,Organic Vegetables,Trichy,06-08-2018,West,1341,0.3,187.74,Tamil Nadu
OD8425,Vidya,Bakery,Breads & Buns,Tirunelveli,06-11-2018,West,2030,0.23,487.2,Tamil Nadu
OD8426,Adavan,Snacks,Noodles,Bodi,9/28/2018,West,1920,0.24,518.4,Tamil Nadu
OD8427,Jonas,Fruits & Veggies,Fresh Fruits,Bodi,12/16/2015,West,1869,0.18,411.18,Tamil Nadu
OD8428,Arvind,Fruits & Veggies,Organic Vegetables,Perambalur,9/26/2015,West,620,0.29,117.8,Tamil Nadu
OD8429,Kumar,Snacks,Noodles,Tenkasi,8/22/2017,West,1028,0.33,318.68,Tamil Nadu
OD8430,Vinne,Bakery,Cakes,Vellore,11-12-2017,West,912,0.28,328.32,Tamil Nadu
OD8431,Arvind,Fruits & Veggies,Organic Fruits,Bodi,9/21/2016,West,1043,0.3,302.47,Tamil Nadu
OD8432,Rumaiza,Beverages,Health Drinks,Tenkasi,12-11-2017,West,966,0.21,86.94,Tamil Nadu
OD8433,Yusuf,Beverages,Soft Drinks,Virudhunagar,10/24/2016,West,1403,0.22,238.51,Tamil Nadu
OD8434,Komal,"Eggs, Meat & Fish",Fish,Dindigul,11-03-2018,West,633,0.17,50.64,Tamil Nadu
OD8435,Ravi,Oil & Masala,Spices,Tirunelveli,12/18/2017,West,798,0.14,135.66,Tamil Nadu
OD8436,Aditi,Oil & Masala,Edible Oil & Ghee,Trichy,10/21/2018,Central,1593,0.11,509.76,Tamil Nadu
OD8437,Jackson,Bakery,Biscuits,Krishnagiri,12/21/2018,Central,1852,0.26,648.2,Tamil Nadu
OD8438,Sharon,Beverages,Health Drinks,Virudhunagar,3/13/2018,Central,1589,0.32,238.35,Tamil Nadu
OD8439,Komal,Fruits & Veggies,Organic Fruits,Trichy,9/21/2016,East,542,0.11,27.1,Tamil Nadu
OD8440,Harish,Snacks,Cookies,Cumbum,11/21/2017,East,1473,0.1,117.84,Tamil Nadu
OD8441,Sharon,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,9/29/2018,East,2028,0.35,365.04,Tamil Nadu
OD8442,Sudha,Snacks,Noodles,Pudukottai,03-11-2017,East,917,0.32,192.57,Tamil Nadu
OD8443,Yadav,Snacks,Chocolates,Coimbatore,9/29/2018,East,2100,0.21,735,Tamil Nadu
OD8444,Ramesh,"Eggs, Meat & Fish",Eggs,Cumbum,9/29/2018,East,1735,0.19,86.75,Tamil Nadu
OD8445,Willams,Fruits & Veggies,Organic Fruits,Pudukottai,11/19/2018,East,981,0.1,166.77,Tamil Nadu
OD8446,Ridhesh,Beverages,Soft Drinks,Bodi,02-05-2017,South,589,0.25,212.04,Tamil Nadu
OD8447,Kumar,Oil & Masala,Spices,Cumbum,02-05-2017,South,2376,0.3,926.64,Tamil Nadu
OD8448,Sundar,Fruits & Veggies,Fresh Fruits,Bodi,12-01-2017,West,819,0.27,303.03,Tamil Nadu
